Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2000","2000","ha","311.6345","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2001","2001","ha","311.6345","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2002","2002","ha","319.3772","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2003","2003","ha","319.3772","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2004","2004","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2005","2005","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2006","2006","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2007","2007","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2008","2008","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2009","2009","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2010","2010","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2011","2011","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2012","2012","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2013","2013","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2014","2014","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2015","2015","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2016","2016","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","5026","Area","6727","Cropland organic soils","2017","2017","ha","925.221","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1990","1990","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1991","1991","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1992","1992","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1993","1993","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1994","1994","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1995","1995","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1996","1996","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1997","1997","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1998","1998","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1999","1999","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2000","2000","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2001","2001","gigagrams","22.8532","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2002","2002","gigagrams","23.421","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2003","2003","gigagrams","23.421","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2004","2004","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2005","2005","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2006","2006","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2007","2007","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2008","2008","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2009","2009","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2010","2010","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2011","2011","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2012","2012","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2013","2013","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2014","2014","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2015","2015","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2016","2016","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","21","Brazil","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2017","2017","gigagrams","67.8495","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1990","1990","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1991","1991","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1992","1992","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1993","1993","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1994","1994","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1995","1995","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1996","1996","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1997","1997","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1998","1998","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","1999","1999","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2000","2000","ha","6723.3009","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2001","2001","ha","6426.5775","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2002","2002","ha","6361.4113","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2003","2003","ha","6100.7041","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2004","2004","ha","6025.2633","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2005","2005","ha","5815.9997","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2006","2006","ha","5766.2603","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2007","2007","ha","5682.2217","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2008","2008","ha","5620.4977","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2009","2009","ha","5586.1931","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2010","2010","ha","5500.4367","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2011","2011","ha","5479.8519","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2012","2012","ha","5479.8485","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2013","2013","ha","5400.9707","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2014","2014","ha","5322.0939","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2015","2015","ha","5263.7737","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2016","2016","ha","5263.7737","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","5026","Area","6727","Cropland organic soils","2017","2017","ha","5263.7737","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1990","1990","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1991","1991","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1992","1992","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1993","1993","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1994","1994","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1995","1995","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1996","1996","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1997","1997","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1998","1998","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1999","1999","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2000","2000","gigagrams","427.7567","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2001","2001","gigagrams","405.997","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2002","2002","gigagrams","401.2182","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2003","2003","gigagrams","382.0996","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2004","2004","gigagrams","376.5673","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2005","2005","gigagrams","363.3598","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2006","2006","gigagrams","361.8508","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2007","2007","gigagrams","355.688","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2008","2008","gigagrams","351.1616","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2009","2009","gigagrams","346.5074","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2010","2010","gigagrams","342.3571","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2011","2011","gigagrams","339.8412","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2012","2012","gigagrams","339.8409","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2013","2013","gigagrams","334.0565","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2014","2014","gigagrams","326.1337","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2015","2015","gigagrams","323.9954","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2016","2016","gigagrams","323.9954","Fc","Calculated data"
"GC","Cropland","26","Brunei Darussalam","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2017","2017","gigagrams","323.9954","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1990","1990","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1991","1991","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1992","1992","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1993","1993","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1994","1994","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1995","1995","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1996","1996","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1997","1997","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1998","1998","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","1999","1999","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2000","2000","ha","32637.132","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2001","2001","ha","32586.0987","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2002","2002","ha","32546.1453","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2003","2003","ha","32505.5761","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2004","2004","ha","32451.2773","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2005","2005","ha","32404.7057","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2006","2006","ha","32386.1667","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2007","2007","ha","32308.0091","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2008","2008","ha","32243.7971","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2009","2009","ha","32193.5423","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2010","2010","ha","32134.444","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2011","2011","ha","32101.7108","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2012","2012","ha","32062.7031","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2013","2013","ha","32012.8408","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2014","2014","ha","31945.3543","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2015","2015","ha","31910.2984","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2016","2016","ha","31910.2984","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","5026","Area","6727","Cropland organic soils","2017","2017","ha","31910.2984","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1990","1990","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1991","1991","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1992","1992","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1993","1993","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1994","1994","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1995","1995","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1996","1996","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1997","1997","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1998","1998","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1999","1999","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2000","2000","gigagrams","1148.0914","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2001","2001","gigagrams","1146.4525","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2002","2002","gigagrams","1145.2472","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2003","2003","gigagrams","1144.061","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2004","2004","gigagrams","1142.2355","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2005","2005","gigagrams","1140.6672","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2006","2006","gigagrams","1140.1071","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2007","2007","gigagrams","1137.5716","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2008","2008","gigagrams","1135.252","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2009","2009","gigagrams","1133.5045","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2010","2010","gigagrams","1131.4589","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2011","2011","gigagrams","1130.3078","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2012","2012","gigagrams","1128.9269","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2013","2013","gigagrams","1127.0986","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2014","2014","gigagrams","1124.6734","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2015","2015","gigagrams","1123.388","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2016","2016","gigagrams","1123.388","Fc","Calculated data"
"GC","Cropland","27","Bulgaria","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","2017","2017","gigagrams","1123.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1990","1990","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1991","1991","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1992","1992","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1993","1993","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1994","1994","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1995","1995","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1996","1996","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1997","1997","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1998","1998","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","1999","1999","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2000","2000","ha","42900.3868","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2001","2001","ha","42857.3524","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2002","2002","ha","42857.5952","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2003","2003","ha","42854.1584","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2004","2004","ha","42769.0708","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2005","2005","ha","42953.1131","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2006","2006","ha","43022.7959","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2007","2007","ha","42982.7442","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2008","2008","ha","42948.4833","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2009","2009","ha","42919.1213","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2010","2010","ha","42945.7178","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2011","2011","ha","42958.8452","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2012","2012","ha","42958.8452","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2013","2013","ha","42939.2723","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2014","2014","ha","42935.1506","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2015","2015","ha","42935.1506","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2016","2016","ha","42935.1506","Fc","Calculated data"
"GC","Cropland","29","Burundi","5026","Area","6727","Cropland organic soils","2017","2017","ha","42935.1506","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1990","1990","gigagrams","3057.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1991","1991","gigagrams","3057.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1992","1992","gigagrams","3057.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1993","1993","gigagrams","3057.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1994","1994","gigagrams","3057.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1995","1995","gigagrams","3057.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1996","1996","gigagrams","3057.388","Fc","Calculated data"
"GC","Cropland","29","Burundi","72170","Net emissions/removal (CO2eq) (Cropland)","6727","Cropland organic soils","1997","1997","gigagrams","3057.388","Fc","Calculated data"
