Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","1996","1996","ha","22799.4923","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","1997","1997","ha","22799.4923","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","1998","1998","ha","22799.4923","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","1999","1999","ha","22799.4923","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2000","2000","ha","22799.4923","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2001","2001","ha","22734.5674","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2002","2002","ha","22710.4611","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2003","2003","ha","22706.5358","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2004","2004","ha","22744.3648","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2005","2005","ha","22794.9351","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2006","2006","ha","22803.59","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2007","2007","ha","22867.3982","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2008","2008","ha","22912.077","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2009","2009","ha","22942.6139","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2010","2010","ha","22966.0327","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2011","2011","ha","22990.7097","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2012","2012","ha","22991.0764","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2013","2013","ha","22983.5578","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2014","2014","ha","22984.8952","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2015","2015","ha","22983.7028","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2016","2016","ha","22983.7028","Fc","Calculated data"
"GG","Grassland","54","Denmark","5026","Area","6728","Grassland organic soils","2017","2017","ha","22983.7028","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1990","1990","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1991","1991","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1992","1992","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","20.6859","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2001","2001","gigagrams","20.6255","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2002","2002","gigagrams","20.6034","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2003","2003","gigagrams","20.6","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2004","2004","gigagrams","20.6349","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2005","2005","gigagrams","20.6777","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2006","2006","gigagrams","20.6856","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2007","2007","gigagrams","20.7439","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2008","2008","gigagrams","20.7848","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2009","2009","gigagrams","20.8128","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2010","2010","gigagrams","20.8343","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2011","2011","gigagrams","20.8567","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2012","2012","gigagrams","20.857","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2013","2013","gigagrams","20.8501","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2014","2014","gigagrams","20.8498","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2015","2015","gigagrams","20.8487","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2016","2016","gigagrams","20.8487","Fc","Calculated data"
"GG","Grassland","54","Denmark","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2017","2017","gigagrams","20.8487","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1990","1990","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1991","1991","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1992","1992","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1993","1993","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1994","1994","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1995","1995","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1996","1996","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1997","1997","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1998","1998","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","1999","1999","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2000","2000","ha","180.705","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2001","2001","ha","191.031","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2002","2002","ha","191.031","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2003","2003","ha","191.031","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2004","2004","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2005","2005","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2006","2006","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2007","2007","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2008","2008","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2009","2009","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2010","2010","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2011","2011","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2012","2012","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2013","2013","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2014","2014","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2015","2015","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2016","2016","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","5026","Area","6728","Grassland organic soils","2017","2017","ha","626.0138","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1990","1990","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1991","1991","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1992","1992","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","3.3129","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2001","2001","gigagrams","3.5022","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2002","2002","gigagrams","3.5022","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2003","2003","gigagrams","3.5022","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2004","2004","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2005","2005","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2006","2006","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2007","2007","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2008","2008","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2009","2009","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2010","2010","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2011","2011","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2012","2012","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2013","2013","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2014","2014","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2015","2015","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2016","2016","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","58","Ecuador","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2017","2017","gigagrams","11.4769","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1990","1990","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1991","1991","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1992","1992","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1993","1993","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1994","1994","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1995","1995","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1996","1996","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1997","1997","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1998","1998","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","1999","1999","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2000","2000","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2001","2001","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2002","2002","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2003","2003","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2004","2004","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2005","2005","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2006","2006","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2007","2007","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2008","2008","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2009","2009","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2010","2010","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2011","2011","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2012","2012","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2013","2013","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2014","2014","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2015","2015","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2016","2016","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2017","2017","ha","0.8604","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1990","1990","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1991","1991","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1992","1992","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2001","2001","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2002","2002","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2003","2003","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2004","2004","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2005","2005","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2006","2006","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2007","2007","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2008","2008","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2009","2009","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2010","2010","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2011","2011","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2012","2012","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2013","2013","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2014","2014","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2015","2015","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2016","2016","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","61","Equatorial Guinea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2017","2017","gigagrams","0.0158","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","1993","1993","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","1994","1994","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","1995","1995","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","1996","1996","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","1997","1997","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","1998","1998","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","1999","1999","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2000","2000","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2001","2001","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2002","2002","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2003","2003","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2004","2004","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2005","2005","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2006","2006","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2007","2007","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2008","2008","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2009","2009","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2010","2010","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2011","2011","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2012","2012","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2013","2013","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2014","2014","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2015","2015","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2016","2016","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","5026","Area","6728","Grassland organic soils","2017","2017","ha","8.297","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","0.1521","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","0.1521","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","0.1521","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","0.1521","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","0.1521","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","0.1521","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","0.1521","Fc","Calculated data"
"GG","Grassland","178","Eritrea","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","0.1521","Fc","Calculated data"
